,HLT_adjOpen,MAR_adjOpen,IHG_adjOpen,BKNG_adjOpen,H_adjOpen,HLT_adjClose,MAR_adjClose,IHG_adjClose,BKNG_adjClose,H_adjClose
2015-12-28 00:00:00+00:00,44.345581357,64.0685885731,26.3045379345,1266.99,47.0874916958,44.2440110836,64.8694459303,26.4458878057,1272.96,47.1756705192
2015-12-29 00:00:00+00:00,44.5080937944,65.0955703605,26.3112688807,1278.0,47.4500046364,44.2643251383,64.7752274176,26.5805067306,1302.4,47.6557552243
2015-12-30 00:00:00+00:00,44.0205564822,64.860024079,26.4526187519,1299.0,47.5675764009,43.8783580994,64.0874322756,26.3381926657,1289.16,47.0189081664
2015-12-31 00:00:00+00:00,43.8377299901,64.0591667218,26.3516545582,1285.58,46.8915387549,43.4720770059,63.1640908521,26.0756857621,1274.95,46.0685364031
2016-01-04 00:00:00+00:00,43.0657959124,62.1182653621,25.7929860197,1256.0,45.167152875,42.842341311,61.6000635428,25.6718289872,1245.37,44.1873881706
2016-01-05 00:00:00+00:00,42.8626553656,61.6942820554,25.7727931809,1236.28,44.4225316997,42.8626553656,61.7979224193,25.530479116,1210.69,44.7752469933
2016-01-06 00:00:00+00:00,42.1110353426,60.742675078,24.9314249,1186.0,42.8843011137,40.6281093513,59.9418177209,25.0323890937,1196.71,41.9927152326
2016-01-07 00:00:00+00:00,39.8561752736,58.6698678007,24.2852540603,1171.97,41.4636422922,39.1045552506,58.2458844939,24.4804515014,1167.19,41.7673693506
2016-01-08 00:00:00+00:00,39.5717785082,58.754664462,25.0795057175,1172.51,42.0906917031,38.9014147039,59.0278981486,24.7160346201,1136.96,40.4250917055
2016-01-11 00:00:00+00:00,39.1248693053,59.4989907116,25.0458509862,1136.0,40.54266347,39.084241196,59.5084125629,25.0323890937,1136.28,40.3859011173
2016-01-12 00:00:00+00:00,39.4702082348,59.5649436705,24.7429584051,1141.83,40.8463905284,39.7342909456,60.6013473091,24.7429584051,1148.92,40.4740799407
2016-01-13 00:00:00+00:00,39.5920925629,60.1396765974,24.4064110927,1155.99,40.4740799407,37.6622573687,56.7854975485,23.6996617368,1098.9,39.0828140604
2016-01-14 00:00:00+00:00,36.7481249083,56.728966441,22.8852172408,1098.21,38.3087999439,37.3778606032,57.2283245578,22.9188719721,1121.38,37.887501121
2016-01-15 00:00:00+00:00,36.1793313774,55.6077661409,21.7207635401,1076.0,35.9377693591,36.0574470493,56.1071242578,21.9967323362,1086.74,36.2414964175
2016-01-19 00:00:00+00:00,36.4027859788,56.94566902,21.9159609812,1099.42,36.5060328877,35.1636286436,55.0047676603,21.7005707013,1094.5,35.0461834781
2016-01-20 00:00:00+00:00,34.574521058,54.2981288157,21.4582566364,1075.0,34.4681223025,36.0371329946,56.3520923905,21.6130684001,1081.33,36.339472888
2016-01-21 00:00:00+00:00,36.0168189399,56.295561283,21.0476689153,1084.36,36.339472888,37.2966043845,58.0857130225,21.7409563788,1089.14,38.0834540619
2016-01-22 00:00:00+00:00,37.9060260248,58.9619451898,22.2390464011,1111.83,38.543943473,37.1137778924,58.8488829746,22.3803962723,1118.11,37.8777034739
2016-01-25 00:00:00+00:00,37.0934638378,58.7923518671,22.1178893686,1117.41,37.671952886,35.387083245,56.6441697796,21.8419205725,1097.93,36.3786634761
2016-01-26 00:00:00+00:00,35.7324221745,57.200059004,21.8890371962,1097.11,36.4276517114,37.5606870953,58.3589467091,22.3265487023,1111.54,37.3584281806
2016-01-27 00:00:00+00:00,37.2356622205,58.2364626427,22.400589111,1079.58,37.231058769,36.4027859788,57.1341060452,22.1986607236,1043.7,37.1036893574
2016-01-28 00:00:00+00:00,36.890323291,57.7276826746,22.3534724873,1058.79,37.3878211217,34.8995459328,55.7867813149,22.1515440999,1043.13,36.7705693579
2016-01-29 00:00:00+00:00,35.0823724249,56.4274672006,22.0640417987,1045.4,36.7411764168,36.1793313774,57.7371045259,22.3063558636,1064.97,37.897298768
2016-02-01 00:00:00+00:00,36.0980751586,56.8326068048,22.7102126384,1063.0,37.5347858274,36.4840421975,57.8690104435,22.9256029183,1084.87,37.4759999451
2016-02-02 00:00:00+00:00,35.9152486666,56.9079816149,22.7102126384,1070.0,36.9371293577,35.1026864795,55.6548753972,22.4678985735,1066.79,36.6823905345
2016-02-03 00:00:00+00:00,35.326141081,55.7396720586,22.589055606,1070.25,37.7209411212,35.3667691903,55.9563746376,22.5823246597,1049.16,37.6915481801
2016-02-04 00:00:00+00:00,35.0214302608,55.8527342737,22.4207819498,1044.79,37.4955952392,36.7481249083,57.200059004,22.7640602084,1069.1,39.660875236
2016-02-05 00:00:00+00:00,36.6262405802,57.1717934502,22.6563650684,1063.1,39.5824940597,35.7527362292,56.5405294158,22.3467415411,1015.55,38.8280752373
2016-02-08 00:00:00+00:00,35.3464551356,56.1448116628,21.6871088088,996.49,38.2794070028,35.5089675731,56.0034838939,21.7274944863,973.8,38.5341458259
2016-02-09 00:00:00+00:00,35.3464551356,55.5889224384,21.283252034,958.43,38.0148705326,35.8339924479,57.2565901116,21.8890371962,991.29,38.6517175905
2016-02-10 00:00:00+00:00,36.0168189399,58.06686932,22.3332796486,1004.92,38.9554446488,36.7278108536,57.8313230385,22.2861630248,1032.77,38.5635387671
2016-02-11 00:00:00+00:00,35.9152486666,57.0022001275,21.6803778626,1054.0,38.4165740614,36.2605875961,58.029181915,21.7140325938,1055.24,37.5837740626
2016-02-12 00:00:00+00:00,36.7684389629,58.4720089242,21.9900013899,1066.88,38.0050728855,37.6622573687,60.1114110436,22.4611676273,1058.01,38.8084799432
2016-02-16 00:00:00+00:00,38.2716790089,60.5542380528,22.4073200573,1075.89,39.4159340599,38.5763898291,61.2985643024,22.508284251,1110.68,40.2977222939
2016-02-17 00:00:00+00:00,38.7998444305,61.9392501882,23.3563834781,1245.0,40.8169975873,40.0186877111,62.8249042067,23.9083210704,1235.56,41.3656658218
2016-02-18 00:00:00+00:00,39.8764893283,60.3940665814,23.7131236293,1245.0,42.0319058208,39.835861219,61.1855020873,23.6996617368,1251.95,42.5707764083
2016-02-19 00:00:00+00:00,39.6327206722,60.7709406318,23.2756121232,1238.28,42.511990526,40.3843406952,61.9109846344,23.8612044467,1283.74,44.6576752287
2016-02-22 00:00:00+00:00,40.9531342261,62.3820771974,23.4371548331,1286.56,44.7752469933,40.4249688046,62.9285445705,23.5919665968,1288.42,45.7256187566
2016-02-23 00:00:00+00:00,40.3233985312,62.901132059,24.2448683828,1278.3,45.9607622856,40.3843406952,62.6741545865,24.1506351353,1261.89,46.1665128736
2016-02-24 00:00:00+00:00,40.0186877111,62.0783387213,23.6458141668,1248.1,45.6766305214,40.4046547499,63.3929165827,23.8881282317,1264.21,45.157355228
2016-02-25 00:00:00+00:00,40.4859109686,63.894158501,24.1775589203,1263.25,45.4218916982,41.0343904448,64.5940057078,24.9448867925,1263.41,44.6968658169
2016-02-26 00:00:00+00:00,43.1673661858,65.2276511518,24.87757733,1268.75,45.372903463,42.0500931786,64.4521447875,25.2141246424,1254.27,45.1867481691
2016-02-29 00:00:00+00:00,42.0500931786,64.6223778919,25.3756673523,1250.3,45.1769505221,42.212605616,64.4521447875,25.4362458686,1265.21,45.2161411103
2016-03-01 00:00:00+00:00,42.6188867095,64.6223778919,26.0554929233,1283.59,45.6276422861,42.5579445455,65.1898215731,26.0622238696,1295.92,45.9117740504
2016-03-02 00:00:00+00:00,42.5782586002,64.8493553644,25.503555331,1297.36,45.9999528738,43.4517629512,65.0952476262,25.7189456109,1301.37,46.3624658145
2016-03-03 00:00:00+00:00,43.3705067325,64.8493553644,25.8401026434,1296.68,46.3134775792,43.8580440448,64.9533867059,26.0622238696,1303.04,46.8719434608
2016-03-04 00:00:00+00:00,44.0408705368,65.0668754421,26.183380902,1306.53,46.930729343,44.467465685,65.2371085465,26.3112688807,1297.71,47.1854681662
2016-03-07 00:00:00+00:00,44.2440110836,64.7926109962,25.7324075034,1281.4,47.1168846369,43.7971018807,65.7667226489,25.9276049446,1291.43,47.7733269889
2016-03-08 00:00:00+00:00,43.4314488966,65.161449389,25.7324075034,1284.0,47.4793975775,42.5376304908,64.6980370494,25.638174256,1282.77,46.0195481679
2016-03-09 00:00:00+00:00,42.7813991469,65.010131074,25.8064479122,1280.0,46.264489344,42.1922915613,64.8682701537,25.9545287296,1291.89,45.9313693445
2016-03-10 00:00:00+00:00,42.4766883268,65.010131074,25.8064479122,1295.81,46.4114540497,41.6641261398,64.2724542885,25.8737573746,1293.77,45.3239152278
2016-03-11 00:00:00+00:00,42.2329196707,65.2276511518,26.3045379345,1307.4,45.6864281684,43.1876802405,65.1519919943,26.5872376769,1326.87,46.2742869911
2016-03-14 00:00:00+00:00,43.9596143181,67.1947892466,27.6036105602,1320.22,46.7837646374,43.2892505138,67.0813005103,27.4959154202,1325.73,47.2932422837
2016-03-15 00:00:00+00:00,42.964225639,66.2585071726,26.6410852468,1315.15,47.0287058135,42.903283475,66.5895159867,26.6208924081,1332.13,46.7151811081
2016-03-16 00:00:00+00:00,42.7594105941,66.1828480151,26.5199282144,1328.2,46.5094305201,43.2689364592,67.3744797456,27.0516729679,1350.99,46.4310493438
2016-03-17 00:00:00+00:00,43.0855071477,67.1285874838,26.8766683655,1341.7,45.7648093448,43.2893174938,67.9040938481,27.0785967529,1346.86,45.9215716975
2016-03-18 00:00:00+00:00,43.5746519782,68.6701428177,27.2199466241,1353.0,46.264489344,44.8586571581,69.1902995254,27.354565549,1344.22,46.4506446379
2016-03-21 00:00:00+00:00,45.0828485387,68.6228558442,27.3882202803,1340.95,47.3422305189,45.6738985421,68.3769635824,27.408413119,1350.51,48.8118775756
2016-03-22 00:00:00+00:00,45.0828485387,67.0434709316,26.4324259132,1311.0,48.1260422825,45.4089450923,67.0718431157,26.6747399781,1319.41,47.8125175771
2016-03-23 00:00:00+00:00,45.3885640577,66.7219195123,26.6949328168,1322.91,47.6949458125,44.7159899159,65.8234670171,26.5199282144,1306.11,46.4016564026
2016-03-24 00:00:00+00:00,44.5121795699,65.2749381252,26.5199282144,1300.0,46.3036799322,44.9809433657,64.9155571272,26.6006995693,1301.19,46.3036799322
2016-03-28 00:00:00+00:00,45.2662778501,66.295296438,26.8295517418,1301.35,46.5094305201,45.4089450923,67.4690536925,26.7420494405,1287.03,46.3232752263
2016-03-29 00:00:00+00:00,45.4293261269,67.1285874838,26.7016637631,1281.2,46.254691697,45.7758037152,66.8637804326,27.1593681079,1307.89,46.9503246371
2016-03-30 00:00:00+00:00,46.142662338,67.5257980606,27.3457763934,1316.9,47.37162346,46.3260916494,67.6676589809,27.4959154202,1317.03,47.9594822827
2016-03-31 00:00:00+00:00,46.346472684,67.7054885596,27.9736305057,1312.31,47.792922283,45.8980899228,67.3177353775,28.1647165399,1288.96,48.4885552231
2016-04-01 00:00:00+00:00,44.9605623311,63.8184993436,27.6392299459,1278.0,47.6753505184,44.8586571581,63.4874905295,27.8780874886,1299.7,47.4793975775
2016-04-04 00:00:00+00:00,44.9198002619,63.4874905295,28.1237695326,1297.55,47.577374048,45.2255157809,62.7592711387,27.8917364911,1281.76,47.2638493426
2016-04-05 00:00:00+00:00,44.7771330197,62.3053161937,27.7211239605,1270.0,47.0287058135,44.5121795699,62.267486615,27.6392299459,1279.08,46.3918587556
2016-04-06 00:00:00+00:00,44.451036466,62.4850066928,27.7211239605,1280.22,46.5094305201,45.3478019885,62.5512084556,27.9736305057,1293.01,46.264489344
2016-04-07 00:00:00+00:00,44.9401812965,62.3147735884,27.5914584373,1291.47,46.1665128736,45.0420864695,61.9743073797,27.2229353714,1276.5,45.3924987571
2016-04-08 00:00:00+00:00,45.5719933691,62.41880493,27.5846339361,1282.78,45.7354164036,45.4497071615,62.9578764271,27.5300379263,1274.15,45.9313693445
2016-04-11 00:00:00+00:00,45.7146606113,63.1281095314,27.8985609923,1281.95,46.0783340502,45.4497071615,63.4780331348,27.8780874886,1264.63,46.6563952258
2016-04-12 00:00:00+00:00,46.0611381996,63.4874905295,28.2124880485,1268.55,46.7151811081,45.7758037152,63.6860958179,28.3489780729,1300.28,46.7739669903
2016-04-13 00:00:00+00:00,45.9184709574,64.196795131,28.4103985839,1310.35,46.9895152253,46.4687588916,63.9603602638,28.4308720875,1317.76,47.6753505184
2016-04-14 00:00:00+00:00,46.6114261338,63.9792750532,28.3489780729,1323.0,47.7439340477,46.2853295802,64.1589655523,27.9053854935,1336.39,47.6361599302
2016-04-15 00:00:00+00:00,46.1019002688,64.2062525257,27.8371404813,1333.67,47.5283858128,45.836946819,64.2346247098,27.8439649825,1331.9,47.1168846369
2016-04-18 00:00:00+00:00,45.8165657844,64.1116785788,28.3967495814,1328.89,47.0580987546,45.3070399193,63.8752437117,28.3762760778,1353.37,46.3330728733
2016-04-19 00:00:00+00:00,45.3478019885,63.9509028692,28.6902031339,1359.88,46.489835226,45.4700881961,64.1305933682,28.567362112,1345.78,46.7249787551
2016-04-20 00:00:00+00:00,45.6331364729,63.5442348976,28.4172230851,1346.6,46.7347764022,44.6752278467,64.1778803416,28.1647165399,1350.0,46.2057034618
2016-04-21 00:00:00+00:00,44.8790381927,64.0549342107,28.1647165399,1343.31,46.0783340502,45.0828485387,64.527803945,27.8371404813,1340.0,45.9705599327
2016-04-22 00:00:00+00:00,44.9401812965,64.527803945,27.7415974642,1331.0,45.8627858152,44.1249399124,62.929504243,27.4617929141,1338.5,45.5590587568
2016-04-25 00:00:00+00:00,44.2064640508,63.1281095314,27.489090919,1332.0,45.6864281684,44.3083692238,63.3456296092,27.5027399215,1335.27,45.7354164036
2016-04-26 00:00:00+00:00,44.3083692238,63.7428401861,27.6938259557,1334.0,45.5100705216,44.1045588778,63.3645443986,27.673352452,1333.95,45.8921787563
2016-04-27 00:00:00+00:00,43.7784623242,63.411831372,27.6597034495,1331.75,45.7256187566,45.4089450923,64.9533867059,27.6528789483,1353.74,46.7837646374
2016-04-28 00:00:00+00:00,45.2255157809,63.9603602638,27.4959154202,1330.0,46.5192281672,45.3274209539,65.4830008083,27.673352452,1317.59,46.9601222842
2016-04-29 00:00:00+00:00,45.2866588847,65.2371085465,27.3253028897,1332.41,46.9503246371,44.9401812965,66.2868793567,27.3935479019,1343.66,46.911134049
2016-05-02 00:00:00+00:00,45.2255157809,66.5138568292,27.489090919,1349.0,46.9503246371,45.3478019885,66.2395923833,27.5778094349,1356.69,47.7733269889
2016-05-03 00:00:00+00:00,44.8790381927,65.8707539905,26.8885348116,1346.22,46.8131575785,45.2458968155,66.2963367514,27.025024836,1354.64,48.7041034581
2016-05-04 00:00:00+00:00,44.8790381927,65.6910634914,31.1824220251,1258.0,48.7824846345,44.9198002619,65.4735434137,31.1190431186,1253.04,48.9196516931
2016-05-05 00:00:00+00:00,45.0217054349,65.6816060968,30.9526734889,1253.88,49.0960093399,44.9198002619,65.5113729924,31.0477418487,1240.85,47.9496846357
2016-05-06 00:00:00+00:00,44.5733226737,65.2654807306,30.8259156758,1231.01,47.6753505184,44.8994192273,65.464086019,31.0952760286,1250.1,47.7635293418
2016-05-09 00:00:00+00:00,44.8586571581,65.6343191233,36.0214483207,1250.1,47.9496846357,45.1236106079,65.3789694668,36.1410292267,1244.92,47.9888752239
2016-05-10 00:00:00+00:00,45.4497071615,65.4357138349,36.2054189454,1252.75,48.468959929,46.55028303,66.6368029601,36.8309190694,1268.27,49.5369034569
2016-05-11 00:00:00+00:00,46.244567511,66.5043994345,36.3341983827,1266.68,49.3311528689,45.4089450923,65.1803641784,36.0122497894,1267.31,48.4787575761
2016-05-12 00:00:00+00:00,45.4904692307,65.5775747552,36.5457646011,1273.49,48.5571387524,44.6956088813,64.2819116832,35.7546909148,1282.25,47.7243387536
2016-05-13 00:00:00+00:00,44.5121795699,64.0360194213,34.8808304474,1274.0,47.4695999305,43.8192243934,63.2510556624,34.7428524788,1278.64,46.8425505196
2016-05-16 00:00:00+00:00,43.9211295664,63.2510556624,34.6048745103,1281.95,46.8229552256,44.349131293,64.0360194213,34.9544186973,1283.47,46.930729343
2016-05-17 00:00:00+00:00,44.1860830162,64.0360194213,34.9636172285,1284.89,46.8523481667,44.3287502584,63.6057079631,34.6876612914,1278.02,46.5780140494
2016-05-18 00:00:00+00:00,44.0260802925,63.6538361855,35.1291907908,1271.21,46.264489344,43.1058881823,62.4282623247,35.1475878532,1267.27,45.9313693445
2016-05-19 00:00:00+00:00,41.776721801,61.8867296885,34.4484994793,1250.78,45.0201881694,42.1652473586,61.7252199548,34.1817420734,1250.31,44.5890916994
2016-05-20 00:00:00+00:00,42.2061447857,61.5447090761,34.4576980105,1254.21,44.6282822876,42.0016576502,61.7347205274,34.2645288546,1249.29,44.7360564051
2016-05-23 00:00:00+00:00,41.9198627959,61.7727228177,34.6876612914,1246.35,44.6674728758,42.1652473586,61.6207136566,34.5864774478,1237.49,44.4225316997
2016-05-24 00:00:00+00:00,42.4310806349,61.9152314061,35.0464040096,1237.86,44.716461111,42.6151190569,62.1052428574,35.3039628843,1256.63,44.5596987583
2016-05-25 00:00:00+00:00,42.6355677705,62.1052428574,36.0490439144,1258.51,44.6086869935,42.8605036196,62.8937903803,35.7086982586,1270.18,45.5688564039
2016-05-26 00:00:00+00:00,42.9218497603,62.8747892352,35.9110659458,1270.93,45.5786540509,41.9198627959,62.2857537362,35.7086982586,1269.02,44.9124140519
2016-05-27 00:00:00+00:00,41.9812089366,62.4757651875,35.8558747584,1267.02,44.9711999342,42.4310806349,62.9982966786,36.0030512582,1273.0,45.4414869923
2016-05-31 00:00:00+00:00,42.5128754891,63.0267983963,36.1042351018,1278.45,45.2161411103,42.4924267756,62.7417812193,35.607514415,1264.33,44.9809975812
2016-06-01 00:00:00+00:00,42.4924267756,62.9175418118,34.6784627602,1259.06,44.8830211108,42.8196061925,63.796344774,35.2855658218,1278.0,46.2350964029
2016-06-02 00:00:00+00:00,42.8605036196,63.4543241617,35.3407570092,1279.4,46.1273222854,44.189670001,65.0979232154,35.7086982586,1290.0,47.0580987546
2016-06-03 00:00:00+00:00,44.0056315789,64.4898865713,36.1318306955,1280.79,46.8523481667,44.4146058501,64.6323951597,36.0858380393,1301.71,46.6074069906
2016-06-06 00:00:00+00:00,44.4759519908,64.6418957323,35.993852727,1302.52,46.6857881669,45.0076185433,64.4613848536,36.3158013202,1349.1,47.4206116953
2016-06-07 00:00:00+00:00,45.0485159704,64.67039745,36.7849264133,1348.01,47.5283858128,44.6395416993,63.9483539351,36.6653455072,1360.0,47.6361599302
2016-06-08 00:00:00+00:00,44.7213365535,64.1098636687,36.0766395081,1360.0,47.6459575773,44.4146058501,64.1858682492,35.6994997274,1354.83,47.1756705192
2016-06-09 00:00:00+00:00,44.2101187145,63.7868442015,34.8072421975,1347.02,47.0091105194,44.1692212874,63.862848782,35.3223599467,1340.07,47.1658728721
2016-06-10 00:00:00+00:00,43.678452162,63.1028029768,34.6968598227,1327.61,46.7543716962,43.3103753179,63.1693069847,34.7520510101,1318.9,46.5388234613
2016-06-13 00:00:00+00:00,43.2490291773,63.0362989688,34.2645288546,1313.5,46.254691697,43.3103753179,62.6657766388,34.4484994793,1315.47,45.823595227
2016-06-14 00:00:00+00:00,43.0036446145,62.333256599,33.6758228555,1310.91,45.0887716987,43.2285804637,62.11474343,33.4366610433,1304.1,45.5198681686
2016-06-15 00:00:00+00:00,43.4535163128,62.1907480105,33.7310140429,1306.1,45.4806775805,44.3328109959,62.4377628972,33.7126169804,1305.42,46.6661928728
2016-06-16 00:00:00+00:00,44.0669777196,62.2097491557,33.0871168563,1304.0,46.4506446379,44.4555032772,62.3142554539,33.7494111053,1323.89,46.6857881669
2016-06-17 00:00:00+00:00,44.4555032772,62.3047548813,34.00696998,1324.2,46.6857881669,45.948259367,63.1503058396,34.2553303233,1309.24,47.8125175771
2016-06-20 00:00:00+00:00,46.4390284925,63.8058453466,36.5641616636,1323.64,48.5277458113,47.3592206026,64.451884281,36.1594262892,1341.96,48.5277458113
2016-06-21 00:00:00+00:00,47.3183231755,64.3473779828,36.2790071953,1344.35,48.6943058111,46.7662079094,64.3283768377,36.3709925076,1343.05,49.2625693396
2016-06-22 00:00:00+00:00,46.970695045,64.4993871438,36.2146174766,1373.25,49.2527716926,46.7662079094,64.3663791279,36.46297782,1360.1,48.7139011051
2016-06-23 00:00:00+00:00,47.3796693162,64.9744157721,37.7231765994,1374.0,49.2037834574,47.9113358687,65.5064478357,37.6127942245,1390.2,49.4879152217
2016-06-24 00:00:00+00:00,45.8869132264,63.0457995414,34.2001391359,1293.78,47.2932422837,44.6804391264,60.718159263,34.5036906667,1232.14,46.3722634615
2016-06-27 00:00:00+00:00,44.2305674281,60.1481249091,32.3236387637,1220.12,45.9019764034,43.2081317501,58.1530046704,32.3236387637,1186.05,44.5792940524
2016-06-28 00:00:00+00:00,43.8829392976,59.0650596366,33.2802860123,1217.98,45.4806775805,44.0056315789,59.4640836844,33.1699036375,1204.25,45.4904752275
2016-06-29 00:00:00+00:00,44.5986442722,60.0341180383,33.4734551683,1220.0,46.039143462,45.580182523,61.6587159469,34.1357494173,1239.41,47.3128375778
2016-06-30 00:00:00+00:00,45.7846696586,62.399760607,34.0161685112,1271.25,47.4500046364,46.0709516484,63.140805267,34.5036906667,1248.41,48.1456375766
2016-07-01 00:00:00+00:00,46.1731952162,63.0743012591,35.2303746344,1249.01,48.1652328707,46.786656623,64.4043814182,35.3223599467,1267.37,48.7824846345
2016-07-05 00:00:00+00:00,46.5412720603,64.451884281,34.0621611674,1259.56,48.3905787527,45.764220945,63.7393413386,34.1909406047,1275.03,47.8615058123
2016-07-06 00:00:00+00:00,45.6006312365,63.3688190086,33.3906683871,1269.86,47.5381834598,46.1527465026,64.4613848536,33.8597934802,1292.04,47.9006964005
2016-07-07 00:00:00+00:00,46.2549900704,64.5848922969,34.4117053543,1289.64,47.7831246359,46.7048617687,64.9459140544,33.9977714487,1297.26,47.9202916945
2016-07-08 00:00:00+00:00,47.2978744619,65.544450126,34.2461317921,1306.94,48.4101740468,47.7068487331,66.3614993666,34.2645288546,1329.46,48.7922822815
2016-07-11 00:00:00+00:00,48.0544768636,66.3614993666,34.7244554164,1342.9,48.9882352224,47.9726820094,66.6180148258,34.9728157598,1351.03,49.6936658096
2016-07-12 00:00:00+00:00,48.4430024212,66.9505348656,35.3775511341,1362.0,50.0365834561,48.5861434162,67.7010800982,35.6167129463,1345.43,50.5754540436
2016-07-13 00:00:00+00:00,48.545245989,67.9575955575,35.8374776959,1342.38,50.6538352199,48.2998614263,66.6180148258,35.4051467278,1338.65,50.1247622795
2016-07-14 00:00:00+00:00,48.6883869839,67.3590594859,35.6811026649,1345.26,50.4186916909,48.4838998484,66.9315337205,35.5063305714,1346.18,49.6838681625
2016-07-15 00:00:00+00:00,48.2180665721,66.9030320028,35.4143452591,1327.89,49.7034634566,48.6474895568,66.6940194063,35.3775511341,1330.57,49.8504281623
2016-07-18 00:00:00+00:00,48.6883869839,66.6845188338,35.7638894461,1332.5,49.8602258093,49.056463828,66.8745302851,35.8466762272,1341.36,50.232536397
2016-07-19 00:00:00+00:00,48.361207567,66.4090022294,35.9662571333,1332.0,48.7726869874,48.8519766924,66.6465165435,35.6719041337,1327.0,49.5858916921
2016-07-20 00:00:00+00:00,49.1382586822,66.7035199789,36.0674409769,1330.11,48.4101740468,49.0769125416,66.3805005117,35.993852727,1352.83,49.4193316923
2016-07-21 00:00:00+00:00,48.9133228331,66.1429861976,36.1042351018,1349.01,49.3703434571,49.0155664009,66.8650297125,36.1778233517,1332.5,49.566296398
2016-07-22 00:00:00+00:00,49.0155664009,66.789025132,36.0214483207,1336.23,49.5956893391,49.7721688026,67.444564639,36.269808664,1327.4,50.3403105145
2016-07-25 00:00:00+00:00,49.7108226619,67.378060631,36.46297782,1330.45,50.3109175734,48.9542202602,67.6535772354,36.6469484447,1321.67,50.448084632
2016-07-26 00:00:00+00:00,48.872425406,67.5585715098,36.968897038,1322.75,50.5460611025,48.8110792653,68.0906035734,37.1160735378,1324.53,50.8693834549
2016-07-27 00:00:00+00:00,48.4634511348,67.5015680744,37.2172573814,1319.4,50.5166681613,47.3796693162,67.0170388736,37.0148896942,1324.48,49.350748163
2016-07-28 00:00:00+00:00,47.2160796077,66.0479804719,36.968897038,1310.0,49.2037834574,46.8071053365,67.9575955575,37.0148896942,1326.1,49.3017599278
2016-07-29 00:00:00+00:00,46.643515628,67.7580835336,37.0516838191,1314.99,49.1841881633,47.4205667433,68.1191052911,37.2540515063,1350.81,49.4193316923
2016-08-01 00:00:00+00:00,47.3387718891,67.9195932672,37.1620661939,1353.73,49.3703434571,47.6864000196,67.6345760903,37.0792794128,1356.08,49.8994163975
2016-08-02 00:00:00+00:00,47.4001180297,67.6345760903,38.449860567,1353.31,50.3990963968,46.7662079094,67.0645417364,38.6338311917,1345.38,49.2527716926
2016-08-03 00:00:00+00:00,46.5617207738,66.9220331479,38.3026840672,1341.6,49.125402281,46.6844130552,67.7485829611,38.3394781922,1371.14,50.448084632
2016-08-04 00:00:00+00:00,46.6844130552,67.7295818159,38.2382943486,1358.4,50.3795011027,47.1956308941,68.6036344919,38.2842870048,1359.99,50.9967528665
2016-08-05 00:00:00+00:00,47.5023615975,69.059661975,38.5510444106,1435.0,51.1437175722,47.9522332958,69.0786631202,38.6706253167,1414.22,51.4670399246
2016-08-08 00:00:00+00:00,48.0544768636,69.344679152,39.0753606911,1415.54,51.5650163951,48.7088356975,68.9171533866,39.461699003,1405.0,51.8785411005
2016-08-09 00:00:00+00:00,48.5861434162,69.0026585396,39.5996769715,1404.51,51.1339199251,48.4225537077,68.2616138796,39.6364710965,1407.01,51.8295528653
2016-08-10 00:00:00+00:00,48.5043485619,68.4326241857,40.0963976583,1411.0,51.8785411005,48.177169145,68.2711144521,39.8664343774,1406.28,51.5748140421
2016-08-11 00:00:00+00:00,48.4021049941,68.3851213229,39.9216255648,1408.75,51.760969336,48.3816562806,68.4991281937,39.9400226273,1406.92,51.7119811008
2016-08-12 00:00:00+00:00,48.1976178585,67.8340881141,40.1331917832,1400.95,51.535623454,48.8928741195,68.3471190327,40.0963976583,1407.98,51.5650163951
2016-08-15 00:00:00+00:00,49.056463828,68.4896276211,39.9400226273,1408.0,51.6727905126,49.3222971043,69.2401728538,40.1699859082,1399.16,52.4076140409
2016-08-16 00:00:00+00:00,49.2609509636,69.2971762892,39.8756329086,1397.95,52.3586258057,49.8335149433,69.1451671281,40.1607873769,1408.66,52.1528752178
2016-08-17 00:00:00+00:00,49.8336328518,69.2876757166,40.0504050021,1408.66,52.1724705118,49.7926175161,69.3636802971,40.2711697518,1427.2,51.9569222769
2016-08-18 00:00:00+00:00,49.6900791769,69.3066768617,40.6943021886,1440.0,52.0255058062,49.5260178342,69.3161774343,40.6943021886,1443.07,52.8191152168
2016-08-19 00:00:00+00:00,49.3209411558,69.0026585396,40.9518610632,1438.0,52.7799246286,49.5670331699,70.2757352634,41.0162507819,1432.0,53.0150681577
2016-08-22 00:00:00+00:00,49.4644948307,69.9812175138,40.7402948448,1434.44,52.9660799224,49.5260178342,69.3636802971,40.8598757509,1423.99,52.7799246286
2016-08-23 00:00:00+00:00,49.6285561734,69.7627043448,41.0162507819,1425.32,52.9072940402,49.4850024985,69.4776871679,41.0898390318,1422.47,53.4069740394
2016-08-24 00:00:00+00:00,49.4850024985,69.3256780069,41.2646111253,1419.21,53.2012234515,49.5670331699,68.8601499512,40.8046845635,1410.18,52.9366869813
2016-08-25 00:00:00+00:00,49.4644948307,68.8316482335,40.4091477203,1404.13,52.9366869813,49.6285561734,69.3826814422,40.593118345,1415.55,53.3677834513
2016-08-26 00:00:00+00:00,49.5465255021,69.6486974741,40.5839198138,1415.55,53.3873787454,49.2594181523,69.1641682732,40.2619712205,1419.79,52.9856752165
